query_no,query,author,doc_no,Melanie,Manushi,Nidhi,Final
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_Oblast,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Volgograd_Oblast,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Volgograd_Region,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/6th_Army_(Wehrmacht),1,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_legal_defense,0,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_legal_defense,0,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Italian_Army_in_the_Soviet_Union,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Italian_Army_in_Russia,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Italian_Army_in_Russia,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/6th_Army_(Wehrmacht),1,0,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/4th_Panzer_Army,1,0,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/2nd_Air_Army,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Sword_of_Stalingrad,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Friedrich_Paulus,1,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Friedrich_Paulus,1,1,0,1
151803,battle of stalingrad,Melanie,https://www.history.co.uk/article/the-battle-of-kursk-the-largest-tank-battle-in-history,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Volgograd_International_Airport,0,0,0,0
151803,battle of stalingrad,Melanie,http://www.history.com/topics/world-war-ii/battle-of-el-alamein,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Sword_of_Stalingrad,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Soviet_21st_Army,0,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/21st_Army_(Soviet_Union),0,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Soviet_21st_Army,0,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/21st_Army_(Soviet_Union),0,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_(1943_film),0,2,0,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Battle_for_Tsaritsyn,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Battle_for_Tsaritsyn,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_(1943_film),0,2,0,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Military_of_Romania,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/German_World_War_II_strongholds,0,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/4th_Panzer_Army,0,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Volgograd_International_Airport,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Voronezh%E2%80%93Kharkov_strategic_offensive_operation,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Voronezh%E2%80%93Kharkov_strategic_offensive_operation,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Russian_military_deception,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/The_Second_World_War_(book),0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Rzhev_Battles,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Battles_of_Rzhev,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Battles_of_Rzhev,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Rzhev_Battles,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Battle_for_Velikiye_Luki,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Italian_participation_in_the_Eastern_Front,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Russian_military_deception,1,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Soviet_military_deception,1,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/The_Second_World_War_(book),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/17th_Army_(Wehrmacht),1,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Battle_for_Velikiye_Luki,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Soviet_1st_Guards_Tank_Army,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Romania_in_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Romania_during_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/14th_Guards_Rifle_Division,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Soviet_Third_Guards_Army,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Urban_warfare,1,0,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Battle_of_Stalingrad_in_popular_culture,1,1,1,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Battle_of_Stalingrad_in_popular_culture,1,1,1,1
151803,battle of stalingrad,Melanie,https://www.history.co.uk/shows/x-company/articles/why-did-japan-really-surrender-in-ww2,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Purnell%27s_History_of_the_Second_World_War,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Purnell%27s_History_of_the_Second_World_War,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Urban_warfare,1,0,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Urban_battle,1,0,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/FC_Rotor_Volgograd,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/The_Battle_(Kluge_novel),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/The_Battle_(Kluge_novel),0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/National_Committee_for_a_Free_Germany,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/National_Committee_for_a_Free_Germany,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/German_Army_Group_Centre,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/XXX_Corps_(Germany),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Soviet_Southwestern_Front,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Soviet_Southwestern_Front,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Southwestern_Front_(Soviet_Union),0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/11th_Army_(Wehrmacht),0,0,0,0
151803,battle of stalingrad,Melanie,http://www.history.com/topics/world-war-ii/wwii-in-hd-videos-battle-of-stalingrad-video,0,1,0,1
151803,battle of stalingrad,Melanie,http://www.history.com/news/world-war-ii-end-events,0,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/European_theatre_of_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/European_Theatre_of_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/European_Theater_of_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/European_theater_of_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/World_War_II_in_Europe,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/World_War_II_in_Europe,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/European_Theater_of_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/European_Theatre_of_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/European_theatre_of_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Romania_in_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Romania_during_World_War_II,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Josef_Zwernemann,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/List_of_Soviet_armies,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/1st_Panzer_Army,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Soviet_tank_factories,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/List_of_Soviet_tank_factories,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/17th_Army_(Wehrmacht),1,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/German_Army_Group_B,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/German_Army_Group_Centre,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/III_Corps_(Germany),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/III_Corps_(Germany),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/2nd_Army_(Wehrmacht),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Commanders_at_War,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Commanders_at_War,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Soviet-German_War,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Russian_winter_offensive_of_1941-1942,1,0,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Eastern_Front_of_World_War_II,1,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Soviet-German_war,0,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Eastern_Front_(WWII),1,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/German-Soviet_War,0,1,0,1
